method,Age,marginal_W2_dist,traj_W2_dist,FP_TV_dist,FP_perc_matches,n_iter,opt_time,const_err,experiment,N,T
gStatOT,45.0,0.37076268770967047,0.8780989038566214,0.44749612,90.0,20000.0,0.18 mins,3.8527263366172626e-05,5,100,10
gStatOT,55.0,0.35143255445330707,0.8939948347628314,0.51865536,80.0,20000.0,0.18 mins,3.8527263366172626e-05,5,100,10
gStatOT,66.0,0.3562707701336714,0.8969230097392649,0.34288543,80.0,20000.0,0.18 mins,3.8527263366172626e-05,5,100,10
gStatOT,77.0,0.4071338920296032,0.9138320304289976,0.4051217,90.0,20000.0,0.18 mins,3.8527263366172626e-05,5,100,10
gStatOT,88.0,0.41232385124471266,0.9397332246411315,0.4138798,100.0,20000.0,0.18 mins,3.8527263366172626e-05,5,100,10
gStatOT,99.0,0.4231611045495575,0.9641532087472549,0.2264798,80.0,20000.0,0.18 mins,3.8527263366172626e-05,5,100,10
StatOT,2.0,0.4659259456911359,0.9755624187915783,2.0,60.0,,,1.061011189087968e-06,5,100,10
StatOT,12.0,0.48203648335908,1.3297894154398453,0.9134034,60.0,,,8.118505867571457e-15,5,100,10
StatOT,23.0,0.5400109454840237,0.8729243251193963,2.0,60.0,,,9.71445146547012e-17,5,100,10
StatOT,34.0,0.6215352011360561,0.8034444675232879,0.73227566,60.0,,,8.326672684688674e-17,5,100,10
StatOT,45.0,0.4530575805381134,0.9107109201869014,2.0,40.0,,,5.551115123125783e-17,5,100,10
StatOT,55.0,0.5380011666272395,0.893805256019574,2.0,70.0,,,8.326672684688674e-17,5,100,10
StatOT,66.0,0.50499965999485,0.8550407249385729,1.2546566,40.0,,,9.71445146547012e-17,5,100,10
StatOT,77.0,0.46069426029048094,0.9828499483568961,2.0,60.0,,,1.4562008543439475e-10,5,100,10
StatOT,88.0,0.670269230601752,0.9793863850816301,2.0,80.0,,,2.2641815556612155e-06,5,100,10
StatOT,99.0,0.5249519944009747,1.5366492043212288,0.7716237,70.0,,,6.938893903907228e-17,5,100,10
gStatOT,2.0,0.4383067250471037,0.7618070857727948,0.38230863,70.0,10000.0,0.11 mins,6.84554286640715e-05,6,100,10
gStatOT,12.0,0.40991301186719137,0.739885415380665,0.18591715,100.0,10000.0,0.11 mins,6.84554286640715e-05,6,100,10
gStatOT,23.0,0.3896492304678249,0.72158998198426,0.39872247,90.0,10000.0,0.11 mins,6.84554286640715e-05,6,100,10
gStatOT,34.0,0.3854579210847732,0.7380836307345857,0.23086374,90.0,10000.0,0.11 mins,6.84554286640715e-05,6,100,10
gStatOT,45.0,0.3863957708434856,0.7249960564577138,0.31833786,100.0,10000.0,0.11 mins,6.84554286640715e-05,6,100,10
gStatOT,55.0,0.385752376090244,0.7275032600863498,0.39078116,100.0,10000.0,0.11 mins,6.84554286640715e-05,6,100,10
gStatOT,66.0,0.38748748048439646,0.7486830639082951,0.31959456,80.0,10000.0,0.11 mins,6.84554286640715e-05,6,100,10
gStatOT,77.0,0.35705111832506503,0.7466384878816767,0.26277298,90.0,10000.0,0.11 mins,6.84554286640715e-05,6,100,10
gStatOT,88.0,0.3787793389851268,0.8031081186171851,0.26567945,90.0,10000.0,0.11 mins,6.84554286640715e-05,6,100,10
gStatOT,99.0,0.4203795551544441,0.8245099309857868,0.21297786,100.0,10000.0,0.11 mins,6.84554286640715e-05,6,100,10
StatOT,2.0,0.4827754733305211,1.3424470784835483,0.8723618,60.0,,,6.938893903907228e-17,6,100,10
StatOT,12.0,0.5102650383849976,1.4144120925096384,1.2268026,30.0,,,9.71445146547012e-17,6,100,10
StatOT,23.0,0.6511432205991297,0.8688521817739523,2.0,20.0,,,9.41080546823514e-13,6,100,10
StatOT,34.0,0.7526280129294417,1.2457548486713697,2.0,20.0,,,1.0338854580516088e-06,6,100,10
StatOT,45.0,0.5340562664154559,0.8047233903543809,0.7176298,70.0,,,8.326672684688674e-17,6,100,10
StatOT,55.0,0.5989889165261562,0.9782971909471715,1.2524432,40.0,,,1.3877787807814457e-16,6,100,10
StatOT,66.0,0.49286256629592307,0.923490394187684,2.0,50.0,,,5.551115123125783e-17,6,100,10
StatOT,77.0,0.6249275040815059,1.2368977316364966,0.5851297,70.0,,,9.799301647905878e-11,6,100,10
StatOT,88.0,0.5084227590714102,0.7620348469038608,0.32663158,90.0,,,8.326672684688674e-17,6,100,10
StatOT,99.0,0.4236292836579437,0.9630831154128355,1.2495474,30.0,,,8.326672684688674e-17,6,100,10
gStatOT,2.0,0.40160783510780423,0.7413270062397918,0.20054126,90.0,10000.0,0.11 mins,7.863869581414829e-05,7,100,10
gStatOT,12.0,0.3717351021566794,0.7241762993399058,0.20524028,90.0,10000.0,0.11 mins,7.863869581414829e-05,7,100,10
gStatOT,23.0,0.35046725835125153,0.7083423153199313,0.2913943,90.0,10000.0,0.11 mins,7.863869581414829e-05,7,100,10
gStatOT,34.0,0.35086444503747827,0.7149238230272846,0.16717097,100.0,10000.0,0.11 mins,7.863869581414829e-05,7,100,10
gStatOT,45.0,0.3515054624982734,0.7136191428615505,0.2097754,100.0,10000.0,0.11 mins,7.863869581414829e-05,7,100,10
gStatOT,55.0,0.3547606909001576,0.7215502142027849,0.20420256,100.0,10000.0,0.11 mins,7.863869581414829e-05,7,100,10
gStatOT,66.0,0.36902081100503487,0.7547435064811211,0.22393806,100.0,10000.0,0.11 mins,7.863869581414829e-05,7,100,10
gStatOT,77.0,0.3651846985999378,0.7407112109717073,0.14408009,90.0,10000.0,0.11 mins,7.863869581414829e-05,7,100,10
gStatOT,88.0,0.40142936126764794,0.7913235333248545,0.2816084,100.0,10000.0,0.11 mins,7.863869581414829e-05,7,100,10
gStatOT,99.0,0.4278819110027226,0.8040118181935517,0.2118144,90.0,10000.0,0.11 mins,7.863869581414829e-05,7,100,10
StatOT,2.0,0.48182463303343737,1.3966530923129779,0.91640127,50.0,,,9.71445146547012e-17,7,100,10
StatOT,12.0,0.5067285341253578,1.402430953771679,0.83575803,60.0,,,9.71445146547012e-17,7,100,10
StatOT,23.0,0.5614444227625927,0.8637403612232689,0.7208222,60.0,,,6.2727600891321345e-15,7,100,10
StatOT,34.0,0.46256621454305286,1.1029936355492487,0.88239115,70.0,,,2.220446049250313e-16,7,100,10
StatOT,45.0,0.6195635529127265,1.1243617522227862,0.19089283,100.0,,,9.71445146547012e-17,7,100,10
StatOT,55.0,0.6768470367138487,1.0533565294657095,2.0,80.0,,,8.326672684688674e-17,7,100,10
StatOT,66.0,0.5846764893216921,1.001593724905698,2.0,30.0,,,5.141445595407967e-06,7,100,10
StatOT,77.0,0.5279093688869307,0.8883286190851897,1.1626228,40.0,,,1.1102230246251565e-16,7,100,10
StatOT,88.0,0.48947010917856637,1.0128059199058257,2.0,60.0,,,2.538247390049264e-14,7,100,10
StatOT,99.0,0.49985771824897146,0.8250882492220534,1.2669476,30.0,,,1.1102230246251565e-16,7,100,10
gStatOT,2.0,0.3964801073682997,0.7324694953404538,0.4401001,80.0,10000.0,0.11 mins,4.595262406892342e-05,8,100,10
gStatOT,12.0,0.38857384828600106,0.7463095102887516,0.47242737,70.0,10000.0,0.11 mins,4.595262406892342e-05,8,100,10
gStatOT,23.0,0.36963252710186917,0.709856613345858,0.55094755,60.0,10000.0,0.11 mins,4.595262406892342e-05,8,100,10
gStatOT,34.0,0.37762384519357445,0.7551356526034476,0.4606565,100.0,10000.0,0.11 mins,4.595262406892342e-05,8,100,10
gStatOT,45.0,0.3804961238157012,0.6993153146397364,0.24574558,90.0,10000.0,0.11 mins,4.595262406892342e-05,8,100,10
gStatOT,55.0,0.37336773844524235,0.7927812325765657,0.3567899,60.0,10000.0,0.11 mins,4.595262406892342e-05,8,100,10
gStatOT,66.0,0.39813728754522876,0.7494887227313677,0.41693872,80.0,10000.0,0.11 mins,4.595262406892342e-05,8,100,10
gStatOT,77.0,0.3799291081787642,0.7558609495624711,0.1054436,100.0,10000.0,0.11 mins,4.595262406892342e-05,8,100,10
gStatOT,88.0,0.42138546694110246,0.7948857017740932,0.28626195,90.0,10000.0,0.11 mins,4.595262406892342e-05,8,100,10
gStatOT,99.0,0.44180187717190145,0.7320360081181847,0.20854048,100.0,10000.0,0.11 mins,4.595262406892342e-05,8,100,10
StatOT,2.0,0.5100409905024876,0.9082083391690853,2.0,60.0,,,4.289380482747074e-08,8,100,10
StatOT,12.0,0.5541165290431098,1.0018888452858339,2.0,60.0,,,7.723300907896968e-06,8,100,10
StatOT,23.0,0.45721322310957413,1.1457532197201392,1.1449136,40.0,,,6.938893903907228e-17,8,100,10
StatOT,34.0,0.7861554901480418,1.0803480217973276,2.0,40.0,,,1.1105716485881878e-05,8,100,10
StatOT,45.0,0.5471113777357745,1.2665712426726246,0.79784745,60.0,,,1.3877787807814457e-16,8,100,10
StatOT,55.0,0.5461926610740613,1.1353293523947348,1.2143056,30.0,,,6.938893903907228e-17,8,100,10
StatOT,66.0,0.65617603293391,1.051535525688092,1.3377591,30.0,,,5.551115123125783e-17,8,100,10
StatOT,77.0,0.5036209730176399,1.4837648013917735,0.2129951,60.0,,,2.498001805406602e-16,8,100,10
StatOT,88.0,0.5564230288021504,0.8912648538853761,2.0,40.0,,,6.938893903907228e-17,8,100,10
StatOT,99.0,0.48034544219443703,1.2440901005274831,1.2351078,30.0,,,9.71445146547012e-17,8,100,10
gStatOT,2.0,0.44577304902036224,0.6777603741829337,0.46499792,70.0,10000.0,0.11 mins,9.626938312035094e-05,9,100,10
gStatOT,12.0,0.42014346876785297,0.6779891953217071,0.24598785,100.0,10000.0,0.11 mins,9.626938312035094e-05,9,100,10
gStatOT,23.0,0.3926296265662776,0.6856736622109163,0.41150504,100.0,10000.0,0.11 mins,9.626938312035094e-05,9,100,10
gStatOT,34.0,0.39021698586906706,0.6731526599025901,0.21614662,70.0,10000.0,0.11 mins,9.626938312035094e-05,9,100,10
gStatOT,45.0,0.39720903442692357,0.6886899689642545,0.2814296,100.0,10000.0,0.11 mins,9.626938312035094e-05,9,100,10
gStatOT,55.0,0.3836986115609445,0.6693709946313902,0.22243173,80.0,10000.0,0.11 mins,9.626938312035094e-05,9,100,10
gStatOT,66.0,0.39194603972736747,0.629151307581187,0.17668033,80.0,10000.0,0.11 mins,9.626938312035094e-05,9,100,10
gStatOT,77.0,0.3901347908649186,0.6339734012705501,0.124992155,80.0,10000.0,0.11 mins,9.626938312035094e-05,9,100,10
gStatOT,88.0,0.4270899161386041,0.6295323209694415,0.24238491,100.0,10000.0,0.11 mins,9.626938312035094e-05,9,100,10
gStatOT,99.0,0.4772855427663149,0.6560583871774036,0.20667534,80.0,10000.0,0.11 mins,9.626938312035094e-05,9,100,10
StatOT,2.0,0.5213682898594536,0.8186865935672485,2.0,30.0,,,6.938893903907228e-17,9,100,10
StatOT,12.0,0.7088289559647617,0.963555017346664,0.6461362,60.0,,,1.3877787807814457e-16,9,100,10
StatOT,23.0,0.5021493240394415,1.0585187570850347,2.0,50.0,,,8.764400316607635e-10,9,100,10
StatOT,34.0,0.5188495009439819,0.9106756883255546,2.0,30.0,,,9.71445146547012e-17,9,100,10
StatOT,45.0,0.5488665099533026,1.3740648071750978,0.7242554,70.0,,,9.71445146547012e-17,9,100,10
StatOT,55.0,0.5290107653510796,1.1426647810580586,0.86001015,50.0,,,1.6653345369377348e-16,9,100,10
StatOT,66.0,0.5702157764930469,0.8254240058662832,0.8670872,60.0,,,9.71445146547012e-17,9,100,10
StatOT,77.0,0.6235705023679058,0.7542921735838223,0.20347717,80.0,,,6.938893903907228e-17,9,100,10
StatOT,88.0,0.5861771746063434,1.4901308246238796,0.25557822,100.0,,,1.1102230246251565e-16,9,100,10
StatOT,99.0,0.4943118901802932,0.9692285516003596,1.0809301,30.0,,,2.220446049250313e-16,9,100,10
gStatOT,2.0,0.42617961581050157,0.7930526305940687,0.34503847,80.0,20000.0,0.18 mins,6.037659478153046e-06,10,100,10
gStatOT,12.0,0.41761407889950475,0.7608863657252872,0.37937102,60.0,20000.0,0.18 mins,6.037659478153046e-06,10,100,10
gStatOT,23.0,0.3976636353102207,0.7663354852062501,0.48121756,70.0,20000.0,0.18 mins,6.037659478153046e-06,10,100,10
gStatOT,34.0,0.3790866973774539,0.769084606071676,0.29966173,80.0,20000.0,0.18 mins,6.037659478153046e-06,10,100,10
gStatOT,45.0,0.35468728773997604,0.7922394961405823,0.33718744,100.0,20000.0,0.18 mins,6.037659478153046e-06,10,100,10
gStatOT,55.0,0.37780369345887205,0.799267295379792,0.21198997,70.0,20000.0,0.18 mins,6.037659478153046e-06,10,100,10
gStatOT,66.0,0.35088866688454146,0.7757607006898353,0.22819786,90.0,20000.0,0.18 mins,6.037659478153046e-06,10,100,10
gStatOT,77.0,0.36787071936172255,0.8102538530146237,0.18579851,100.0,20000.0,0.18 mins,6.037659478153046e-06,10,100,10
gStatOT,88.0,0.3873470252666585,0.843099261387699,0.22325738,90.0,20000.0,0.18 mins,6.037659478153046e-06,10,100,10
gStatOT,99.0,0.4143388775431405,0.9055624729351069,0.20289262,90.0,20000.0,0.18 mins,6.037659478153046e-06,10,100,10
StatOT,2.0,0.4984839087706275,1.230609577628353,1.2424232,40.0,,,1.1102230246251565e-16,10,100,10
StatOT,12.0,0.5117051965081689,1.2072929573776583,2.0,30.0,,,1.0291331145606541e-07,10,100,10
StatOT,23.0,0.5346294521205014,0.8870866692593689,2.0,40.0,,,1.9677807908652367e-05,10,100,10
StatOT,34.0,0.48135657283187816,0.9829333345671885,2.0,60.0,,,9.632142761589746e-06,10,100,10
StatOT,45.0,0.5758648799114804,0.8270581793813347,0.7595755,60.0,,,8.326672684688674e-17,10,100,10
StatOT,55.0,0.7840393151982485,1.5211158978261787,2.0,40.0,,,1.3877787807814457e-16,10,100,10
StatOT,66.0,0.4737526469426507,0.9303923101375072,0.38993052,60.0,,,6.938893903907228e-17,10,100,10
StatOT,77.0,0.5111774689910822,1.188972367355863,0.7667152,70.0,,,5.911937606128959e-14,10,100,10
StatOT,88.0,0.5390169209350681,0.8761220278248361,1.2129987,40.0,,,1.1102230246251565e-16,10,100,10
StatOT,99.0,0.7374192641866377,1.3420338049790104,0.41272625,80.0,,,9.574868675699122e-11,10,100,10
gStatOT,2.0,0.4010486054642655,0.7626693431819768,0.34008202,70.0,10000.0,0.13 mins,6.16446385320879e-05,1,150,15
gStatOT,8.0,0.375244221736069,0.7767864010372245,0.24373999,90.0,10000.0,0.13 mins,6.16446385320879e-05,1,150,15
gStatOT,15.0,0.3528092248441658,0.7243917009180558,0.3339653,80.0,10000.0,0.13 mins,6.16446385320879e-05,1,150,15
gStatOT,22.0,0.35642684330869695,0.6924972190286086,0.23620081,80.0,10000.0,0.13 mins,6.16446385320879e-05,1,150,15
gStatOT,29.0,0.3427926771416711,0.7282419751353971,0.15845138,100.0,10000.0,0.13 mins,6.16446385320879e-05,1,150,15
gStatOT,36.0,0.3268133660530983,0.6929510282314455,0.20847702,90.0,10000.0,0.13 mins,6.16446385320879e-05,1,150,15
gStatOT,43.0,0.3259767078456949,0.6861270456110322,0.30812293,100.0,10000.0,0.13 mins,6.16446385320879e-05,1,150,15
gStatOT,50.0,0.3285514210500127,0.6988340547573005,0.203426,100.0,10000.0,0.13 mins,6.16446385320879e-05,1,150,15
gStatOT,57.0,0.3329563527245636,0.6989567815014489,0.1900308,100.0,10000.0,0.13 mins,6.16446385320879e-05,1,150,15
gStatOT,64.0,0.3386103079475003,0.6921713906940401,0.20716293,80.0,10000.0,0.13 mins,6.16446385320879e-05,1,150,15
gStatOT,71.0,0.3577508162653914,0.7083160916184729,0.22466652,100.0,10000.0,0.13 mins,6.16446385320879e-05,1,150,15
gStatOT,78.0,0.36452321489905204,0.7201582907104065,0.21926315,100.0,10000.0,0.13 mins,6.16446385320879e-05,1,150,15
gStatOT,85.0,0.3726860930809561,0.7300160777787865,0.26640472,90.0,10000.0,0.13 mins,6.16446385320879e-05,1,150,15
gStatOT,92.0,0.40020849007766995,0.7663371148840821,0.20957986,100.0,10000.0,0.13 mins,6.16446385320879e-05,1,150,15
gStatOT,99.0,0.4172963930462411,0.7732603943270121,0.08574988,90.0,10000.0,0.13 mins,6.16446385320879e-05,1,150,15
StatOT,2.0,0.516140820939799,1.1337441070944918,0.8229791,50.0,,,1.249000902703301e-16,1,150,15
StatOT,8.0,0.730437795632099,1.3968212843022758,0.42408675,90.0,,,1.1102230246251565e-16,1,150,15
StatOT,15.0,0.5490787316101816,0.7466037604350677,2.0,40.0,,,1.3877787807814457e-16,1,150,15
StatOT,22.0,0.526306226032941,0.9441476015882279,0.15010883,90.0,,,5.551115123125783e-17,1,150,15
StatOT,29.0,0.5010081375531324,1.4466847026316618,0.86551,70.0,,,8.326672684688674e-17,1,150,15
StatOT,36.0,0.5986751626961168,1.249107923353186,0.69330007,60.0,,,8.326672684688674e-17,1,150,15
StatOT,43.0,0.5240069475952331,0.7490128781172634,0.37612522,90.0,,,9.71445146547012e-17,1,150,15
StatOT,50.0,0.48727573888202774,1.1792752281116814,0.21349594,80.0,,,8.326672684688674e-17,1,150,15
StatOT,57.0,0.58504185799596,0.9172647932315564,2.0,50.0,,,5.551115123125783e-17,1,150,15
StatOT,64.0,0.4904395802935729,1.4609430606055633,0.20963983,90.0,,,8.326672684688674e-17,1,150,15
StatOT,71.0,0.4977210677514748,0.9421818067334718,2.0,60.0,,,8.326672684688674e-17,1,150,15
StatOT,78.0,0.5174475445256643,1.2544244632545067,0.8362314,70.0,,,9.71445146547012e-17,1,150,15
StatOT,85.0,0.5882087730134975,0.9360815460780015,2.0,60.0,,,1.7668711138202342e-06,1,150,15
StatOT,92.0,0.554890044072744,0.9417620751020018,1.0045756,50.0,,,6.938893903907228e-17,1,150,15
StatOT,99.0,0.6778052015070924,0.7555686708040698,0.22526614,60.0,,,6.938893903907228e-17,1,150,15
gStatOT,2.0,0.3925332282637107,0.8049651329692823,0.52473366,70.0,10000.0,0.13 mins,5.442702738256422e-05,2,150,15
gStatOT,8.0,0.3908902018260473,0.7934015224957668,0.16313691,90.0,10000.0,0.13 mins,5.442702738256422e-05,2,150,15
gStatOT,15.0,0.36680469169109436,0.7908137422941985,0.40219456,50.0,10000.0,0.13 mins,5.442702738256422e-05,2,150,15
gStatOT,22.0,0.3515905273100639,0.7681241625108479,0.2687502,80.0,10000.0,0.13 mins,5.442702738256422e-05,2,150,15
gStatOT,29.0,0.3590622471275312,0.7837456327787505,0.43877134,90.0,10000.0,0.13 mins,5.442702738256422e-05,2,150,15
gStatOT,36.0,0.3392441239716786,0.7958735005316919,0.29400176,70.0,10000.0,0.13 mins,5.442702738256422e-05,2,150,15
gStatOT,43.0,0.3373324087592465,0.8020388356863124,0.3970571,70.0,10000.0,0.13 mins,5.442702738256422e-05,2,150,15
gStatOT,50.0,0.34758899713948455,0.7772987799539205,0.33420962,80.0,10000.0,0.13 mins,5.442702738256422e-05,2,150,15
gStatOT,57.0,0.35479934613702596,0.7873554583008678,0.31242937,100.0,10000.0,0.13 mins,5.442702738256422e-05,2,150,15
gStatOT,64.0,0.3732027654348959,0.7721130576027605,0.3680348,80.0,10000.0,0.13 mins,5.442702738256422e-05,2,150,15
gStatOT,71.0,0.37746750366959037,0.7991357453685584,0.30530494,80.0,10000.0,0.13 mins,5.442702738256422e-05,2,150,15
gStatOT,78.0,0.3794425696265955,0.8207479932303525,0.23382005,100.0,10000.0,0.13 mins,5.442702738256422e-05,2,150,15
gStatOT,85.0,0.40394398840400725,0.8304878564293818,0.28082454,90.0,10000.0,0.13 mins,5.442702738256422e-05,2,150,15
gStatOT,92.0,0.4113727303977924,0.8439015005052638,0.21729174,100.0,10000.0,0.13 mins,5.442702738256422e-05,2,150,15
gStatOT,99.0,0.43399195061734097,0.8577007518383897,0.20672588,100.0,10000.0,0.13 mins,5.442702738256422e-05,2,150,15
StatOT,2.0,0.5193655374731098,0.8908385790886714,0.31976128,100.0,,,5.551115123125783e-17,2,150,15
StatOT,8.0,0.8344934066574803,0.9473504986106185,0.26070905,90.0,,,5.551115123125783e-16,2,150,15
StatOT,15.0,0.6004632883196056,0.8751308445950501,2.0,50.0,,,2.942909804737326e-12,2,150,15
StatOT,22.0,0.5286342660077971,1.2232672309152557,0.05236019,90.0,,,6.938893903907228e-17,2,150,15
StatOT,29.0,0.5063240896792215,0.9226277834188313,2.0,50.0,,,8.326672684688674e-17,2,150,15
StatOT,36.0,0.45538246188440407,0.7358467461775431,2.0,50.0,,,1.1102230246251565e-16,2,150,15
StatOT,43.0,0.5059786204719953,1.0202532560747237,2.0,50.0,,,2.3300794078917608e-07,2,150,15
StatOT,50.0,0.4364566808083816,0.775715926206499,1.1977637,30.0,,,8.326672684688674e-17,2,150,15
StatOT,57.0,0.5163212425680694,1.013060991553426,0.9238763,60.0,,,9.71445146547012e-17,2,150,15
StatOT,64.0,0.5551286376679702,0.8416823186802525,1.2473718,50.0,,,1.3877787807814457e-16,2,150,15
StatOT,71.0,0.5253327444999372,1.1548189969344311,0.6986276,60.0,,,6.938893903907228e-17,2,150,15
StatOT,78.0,0.609588209250503,0.9779119292734474,2.0,60.0,,,1.1102230246251565e-16,2,150,15
StatOT,85.0,0.49356898227260293,0.858842061178182,0.92421323,60.0,,,8.326672684688674e-17,2,150,15
StatOT,92.0,0.6839122552543959,1.2694885630017458,0.60271996,70.0,,,6.938893903907228e-17,2,150,15
StatOT,99.0,0.675447134628552,1.0192227397267983,2.0,70.0,,,9.280865132195448e-05,2,150,15
gStatOT,2.0,0.3969290085294706,0.7971178903971488,0.33536163,90.0,10000.0,0.13 mins,8.467361484409963e-06,3,150,15
gStatOT,8.0,0.37994809703289784,0.7851904429602681,0.3075098,90.0,10000.0,0.13 mins,8.467361484409963e-06,3,150,15
gStatOT,15.0,0.35728683852323684,0.7829729181383697,0.40278488,80.0,10000.0,0.13 mins,8.467361484409963e-06,3,150,15
gStatOT,22.0,0.34613882878099883,0.7858733277883097,0.13347486,90.0,10000.0,0.13 mins,8.467361484409963e-06,3,150,15
gStatOT,29.0,0.3420070134785719,0.7644018298741428,0.31340984,100.0,10000.0,0.13 mins,8.467361484409963e-06,3,150,15
gStatOT,36.0,0.33913166337134776,0.7710271726476012,0.19423862,90.0,10000.0,0.13 mins,8.467361484409963e-06,3,150,15
gStatOT,43.0,0.32957132837352854,0.7779282058577839,0.36824816,100.0,10000.0,0.13 mins,8.467361484409963e-06,3,150,15
gStatOT,50.0,0.3527607134190604,0.7714467153795456,0.16840607,100.0,10000.0,0.13 mins,8.467361484409963e-06,3,150,15
gStatOT,57.0,0.34011159267319696,0.7889740075463693,0.34362277,100.0,10000.0,0.13 mins,8.467361484409963e-06,3,150,15
gStatOT,64.0,0.3639143011838152,0.8091108654156665,0.18172765,100.0,10000.0,0.13 mins,8.467361484409963e-06,3,150,15
gStatOT,71.0,0.35647574189136094,0.7842266329075257,0.31553438,100.0,10000.0,0.13 mins,8.467361484409963e-06,3,150,15
gStatOT,78.0,0.362654055181325,0.8111946232081617,0.29991895,100.0,10000.0,0.13 mins,8.467361484409963e-06,3,150,15
gStatOT,85.0,0.3918663718764418,0.8175039600049532,0.19652946,100.0,10000.0,0.13 mins,8.467361484409963e-06,3,150,15
gStatOT,92.0,0.38324029146313915,0.8613307079075441,0.176649,100.0,10000.0,0.13 mins,8.467361484409963e-06,3,150,15
gStatOT,99.0,0.4276508635573354,0.8353018701172735,0.19247386,80.0,10000.0,0.13 mins,8.467361484409963e-06,3,150,15
StatOT,2.0,0.45904314512983724,0.862888623700585,0.33753923,80.0,,,6.938893903907228e-17,3,150,15
StatOT,8.0,0.4672457898871441,1.3803116194790264,1.0433846,50.0,,,8.326672684688674e-17,3,150,15
StatOT,15.0,0.5123041144674151,1.2724981191146956,0.99302006,40.0,,,1.6653345369377348e-16,3,150,15
StatOT,22.0,0.5483959569886002,0.8957832557924079,1.2593184,30.0,,,1.5265566588595902e-16,3,150,15
StatOT,29.0,0.7171958975962467,0.8181218722761969,0.6239312,60.0,,,4.921396623558394e-12,3,150,15
StatOT,36.0,0.6245844639286557,1.1750540377686856,0.542343,80.0,,,1.3877787807814457e-16,3,150,15
StatOT,43.0,0.6056649066141218,0.8174058739450929,0.7682153,50.0,,,1.1102230246251565e-16,3,150,15
StatOT,50.0,0.7534381161595195,1.1662477874136057,0.69479024,70.0,,,8.326672684688674e-17,3,150,15
StatOT,57.0,0.5815803134096442,0.8257442674449429,0.7258125,60.0,,,6.938893903907228e-17,3,150,15
StatOT,64.0,0.9500513817597647,1.3921831465712418,0.21319668,90.0,,,2.220446049250313e-16,3,150,15
StatOT,71.0,0.7057716841676932,0.9877733101354703,0.46301022,70.0,,,1.249000902703301e-16,3,150,15
