Cell,sink
Samp21_bcCTMD,False
Samp21_bcACPC,False
Samp21_bcDCXP,False
Samp21_bcDULT,False
Samp21_bcFBDL,False
Samp21_bcFHEK,False
Samp21_bcBGKR,False
Samp21_bcDYIM,False
Samp21_bcBHQT,False
Samp21_bcCFVE,False
Samp21_bcEIOI,False
Samp21_bcFLGS,False
Samp21_bcGPQB,False
Samp21_bcHUMK,True
Samp21_bcAVJK,False
Samp21_bcIFES,False
Samp21_bcHGPL,False
Samp21_bcDNFL,False
Samp21_bcAPIL,False
Samp21_bcIIXM,False
Samp21_bcFMMM,False
Samp21_bcGSVR,False
Samp21_bcDNUN,False
Samp21_bcFMEJ,False
Samp21_bcFDLQ,False
Samp21_bcGQWX,False
Samp21_bcEFLZ,False
Samp21_bcIECQ,False
Samp21_bcCEXC,False
Samp21_bcGKZI,False
Samp21_bcBONJ,False
Samp21_bcBDGF,False
Samp21_bcHVOE,False
Samp21_bcIICP,False
Samp21_bcICXR,False
Samp21_bcIBJB,False
Samp21_bcHIIS,False
Samp21_bcEWVD,False
Samp21_bcHIGV,False
Samp21_bcDDDH,False
Samp21_bcATDJ,False
Samp21_bcBLFB,False
Samp21_bcFNQE,False
Samp21_bcDGNC,False
Samp21_bcGJAM,False
Samp21_bcASWN,False
Samp21_bcBNBY,False
Samp21_bcDMHM,False
Samp21_bcBWIT,False
Samp21_bcGQQJ,False
Samp21_bcGLTF,False
Samp21_bcCLTJ,False
Samp21_bcENEW,False
Samp21_bcHFFL,False
Samp21_bcGPZR,False
Samp21_bcBNMK,False
Samp21_bcFCJB,False
Samp21_bcDWYN,False
Samp21_bcHSXZ,False
Samp21_bcGRGU,False
Samp21_bcCNDU,False
Samp21_bcCCRD,False
Samp21_bcERKL,False
Samp21_bcADFU,False
Samp21_bcEZLO,False
Samp21_bcBREL,False
Samp21_bcAPMU,False
Samp21_bcEIUY,False
Samp21_bcFGTM,False
Samp21_bcGFBJ,False
Samp21_bcAVSY,False
Samp21_bcGNZF,False
Samp21_bcAQKR,False
Samp21_bcEFPG,False
Samp21_bcHNBR,False
Samp21_bcBCBY,False
Samp21_bcBJSZ,False
Samp21_bcCJPZ,False
Samp21_bcEMVZ,False
Samp21_bcBCXE,False
Samp21_bcFWUG,False
Samp21_bcHTEH,False
Samp21_bcGOUX,False
Samp21_bcHFAL,False
Samp21_bcBKQU,False
Samp21_bcFQLK,False
Samp21_bcAMWC,False
Samp21_bcGXQM,False
Samp21_bcEHHY,False
Samp21_bcHURE,False
Samp21_bcAIYC,False
Samp21_bcGFDL,False
Samp21_bcGVGM,False
Samp21_bcFLHY,False
Samp21_bcAVKX,False
Samp21_bcBFHT,False
Samp21_bcGUEC,False
Samp21_bcDHJX,False
Samp21_bcHWBC,False
Samp21_bcEQDV,False
Samp21_bcEQIR,False
Samp21_bcEJNA,False
Samp21_bcFBBG,False
Samp21_bcBZIA,False
Samp21_bcHCQD,False
Samp21_bcACKI,False
Samp21_bcEQLZ,False
Samp21_bcFUWJ,False
Samp21_bcDXYP,False
Samp21_bcDXGQ,False
Samp21_bcABLI,False
Samp21_bcEWZI,False
Samp21_bcGYCQ,False
Samp21_bcFWJU,False
Samp21_bcHNIM,False
Samp21_bcFMSF,False
Samp21_bcBQHA,False
Samp21_bcBORR,False
Samp21_bcFYRO,False
Samp21_bcHWGA,False
Samp21_bcGLWX,False
Samp21_bcGKNK,False
Samp21_bcGKQF,False
Samp21_bcFQQC,False
Samp21_bcHBMC,False
Samp21_bcFNKD,False
Samp21_bcEKPR,False
Samp21_bcFPNX,False
Samp21_bcAXQV,False
Samp21_bcAGKP,False
Samp21_bcBVXN,False
Samp21_bcBTIH,False
Samp21_bcBTJH,False
Samp21_bcBLYU,False
Samp21_bcECTK,False
Samp21_bcEUAA,False
Samp21_bcEEUB,False
Samp21_bcCYVT,False
Samp21_bcBDBR,False
Samp21_bcFZXO,False
Samp21_bcEYMG,False
Samp21_bcHZEH,False
Samp21_bcCDDT,False
Samp21_bcIFYM,False
Samp21_bcDVUF,False
Samp21_bcBEZA,False
Samp21_bcAQWP,False
Samp21_bcHGIY,False
Samp21_bcAXVG,False
Samp21_bcFHSO,False
Samp21_bcHBBK,False
Samp21_bcGQKH,False
Samp21_bcAHOV,False
Samp21_bcAUMC,False
Samp21_bcDFSM,False
Samp21_bcCRKU,False
Samp21_bcFURQ,False
Samp21_bcEWHL,False
Samp21_bcBALW,False
Samp21_bcBIGB,False
Samp21_bcFHHE,False
Samp21_bcEWQI,False
Samp21_bcIGPD,False
Samp21_bcDPQL,False
Samp21_bcFYCC,False
Samp21_bcGJHL,False
Samp21_bcIDRJ,False
Samp21_bcHYYY,False
Samp21_bcCMOJ,False
Samp21_bcIJVW,False
Samp21_bcETQO,False
Samp21_bcHDKQ,False
Samp21_bcBQND,False
Samp21_bcBOHQ,False
Samp21_bcFXOQ,False
Samp21_bcFTPV,False
Samp21_bcCEPO,False
Samp21_bcBHFT,False
Samp21_bcGKBO,False
Samp21_bcAUYY,False
Samp21_bcFGUQ,False
Samp21_bcFVOQ,False
Samp21_bcBAKX,False
Samp21_bcEGDW,False
Samp21_bcBRVD,False
Samp21_bcHWZZ,False
Samp21_bcFSCD,False
Samp21_bcCHQT,False
Samp21_bcAHQM,False
Samp21_bcFNRU,False
Samp21_bcHSDW,False
Samp21_bcACWS,False
Samp21_bcHASP,False
Samp21_bcHTLW,False
Samp21_bcDPMB,False
Samp21_bcHGTM,False
Samp21_bcEYYR,False
Samp21_bcGTZJ,False
Samp21_bcCXGU,False
Samp21_bcDKBQ,False
Samp21_bcHKQJ,False
Samp21_bcBHLP,False
Samp21_bcHGKD,False
Samp21_bcDROT,False
Samp21_bcFHCH,False
Samp21_bcDZWH,False
Samp21_bcBOSJ,False
Samp21_bcAVOG,False
Samp21_bcHZVZ,False
Samp21_bcFTAE,False
Samp21_bcEJZT,False
Samp21_bcBYRD,False
Samp21_bcBSBN,False
Samp21_bcAFAC,False
Samp21_bcFFGI,False
Samp21_bcHCPC,False
Samp21_bcGFRY,False
Samp21_bcBIFX,False
Samp21_bcBDVO,False
Samp21_bcFCPJ,False
Samp21_bcGEDW,False
Samp21_bcCWHY,False
Samp21_bcGLXW,False
Samp21_bcCYSG,False
Samp21_bcEWWN,False
Samp21_bcDSKK,False
Samp21_bcBHIT,False
Samp21_bcEDQC,False
Samp21_bcBIIL,False
Samp21_bcGNAK,False
Samp21_bcFDRJ,False
Samp21_bcHVWO,False
Samp21_bcFBHX,False
Samp21_bcDZMQ,False
Samp21_bcIHLF,False
Samp21_bcEZZM,False
Samp21_bcAFKK,False
Samp21_bcHIWG,False
Samp21_bcDVTX,False
Samp21_bcEREJ,False
Samp21_bcFKRZ,False
Samp21_bcGWUP,False
Samp21_bcAILP,False
Samp21_bcEKKH,False
Samp21_bcFSMV,False
Samp21_bcAYGX,True
Samp21_bcBCFU,False
Samp21_bcACZZ,False
Samp21_bcEQLT,False
Samp21_bcDPDE,False
Samp21_bcBTPL,False
Samp21_bcCENB,False
Samp21_bcBNAQ,False
Samp21_bcAQZN,False
Samp21_bcHZIX,False
Samp21_bcAVUC,False
Samp21_bcEVSP,False
Samp21_bcGJFW,False
Samp21_bcDHUO,False
Samp21_bcHAJL,False
Samp21_bcBMKE,False
Samp21_bcBQPJ,False
Samp21_bcBAKS,False
Samp21_bcGCUV,False
Samp21_bcHFIT,False
Samp21_bcERUZ,False
Samp21_bcDMRR,False
Samp21_bcFUFM,False
Samp21_bcHBBY,False
Samp21_bcIEFO,False
Samp21_bcFFYB,False
Samp21_bcHZKG,False
Samp21_bcFFBR,False
Samp21_bcESJG,False
Samp21_bcAKEG,False
Samp21_bcGZRG,False
Samp21_bcGYPL,False
Samp21_bcBUTY,False
Samp21_bcBQIM,False
Samp21_bcIGLF,False
Samp21_bcENEQ,False
Samp21_bcHGGZ,False
Samp21_bcFAAZ,False
Samp21_bcFJDK,False
Samp21_bcCNWO,False
Samp21_bcEGPI,False
Samp21_bcIIBI,False
Samp21_bcGMZE,False
Samp21_bcDTQS,False
Samp21_bcFAZP,False
Samp21_bcCQWO,False
Samp21_bcIBTQ,False
Samp21_bcHMRP,False
Samp21_bcEMFS,False
Samp21_bcBDJU,False
Samp21_bcACHI,False
Samp21_bcAWVT,False
Samp21_bcHQHM,False
Samp21_bcGJEP,False
Samp21_bcADSK,False
Samp21_bcHYPT,False
Samp21_bcAUBP,False
Samp21_bcBHGH,False
Samp21_bcHVOY,False
Samp21_bcDGFA,False
Samp21_bcDKOZ,False
Samp21_bcAKAE,False
Samp21_bcGEDM,False
Samp21_bcDHLB,False
Samp21_bcHGKE,False
Samp21_bcIFJT,False
Samp21_bcCDEF,False
Samp21_bcHLOC,False
Samp21_bcDTJM,False
Samp21_bcCROZ,False
Samp21_bcEESF,False
Samp21_bcGWFI,False
Samp21_bcCQSZ,False
Samp21_bcCVIS,False
Samp21_bcHBET,False
Samp21_bcDTME,False
Samp21_bcHJER,True
Samp21_bcGKQE,False
Samp21_bcCPGU,False
Samp21_bcFGUM,False
Samp21_bcDCOA,False
Samp21_bcEWQJ,False
Samp21_bcAFTC,True
Samp21_bcGRFD,False
Samp21_bcHQFU,False
Samp21_bcHLQR,False
Samp21_bcGOFM,False
Samp21_bcFGNF,False
Samp21_bcHYSF,False
Samp21_bcEUFX,False
Samp21_bcAYQS,False
Samp21_bcDVWK,False
Samp21_bcCFKT,False
Samp21_bcEJJM,False
Samp21_bcDQBH,False
Samp21_bcIFAP,False
Samp21_bcFCXU,False
Samp21_bcAVET,False
Samp21_bcERNW,False
Samp21_bcEUQW,False
Samp21_bcERDO,False
Samp21_bcDAUP,False
Samp21_bcBUMQ,False
Samp21_bcHGZW,False
Samp21_bcEEKK,False
Samp21_bcDDAI,False
Samp21_bcCZBJ,False
Samp21_bcETJQ,False
Samp21_bcIEYD,False
Samp21_bcFEWT,False
Samp21_bcBSSX,False
Samp21_bcCGNH,False
Samp21_bcBJST,False
Samp21_bcICRJ,False
Samp21_bcGJCZ,False
Samp21_bcGWUZ,False
Samp21_bcCWQO,False
Samp21_bcHDOD,False
Samp21_bcHJGI,False
Samp21_bcAMHS,False
Samp21_bcAMZT,False
Samp21_bcGIOU,False
Samp21_bcGWWD,False
Samp21_bcAAYG,False
Samp21_bcFRUQ,False
Samp21_bcBQBQ,False
Samp21_bcDFTE,False
Samp21_bcHWWZ,False
Samp21_bcFMSZ,False
Samp21_bcBKLQ,False
Samp21_bcCSEY,False
Samp21_bcGWYW,False
Samp21_bcEWQS,False
Samp21_bcDMMB,False
Samp21_bcEIHI,False
Samp21_bcFXXE,False
Samp21_bcERDP,False
Samp21_bcABBZ,False
Samp21_bcHTPR,False
Samp21_bcFGHE,False
Samp21_bcAHKZ,False
Samp21_bcAAFZ,False
Samp21_bcGFBD,False
Samp21_bcHYLC,False
Samp21_bcFTGP,False
Samp21_bcGQUH,False
Samp21_bcDVXO,False
Samp21_bcDPOI,False
Samp21_bcAAZJ,False
Samp21_bcGIZX,False
Samp21_bcFQEI,False
Samp21_bcFOJV,False
Samp21_bcBGTQ,False
Samp21_bcFODY,False
Samp21_bcGFZL,False
Samp21_bcBEZB,False
Samp21_bcBFBG,False
Samp21_bcFMSR,False
Samp21_bcBBFZ,False
Samp21_bcDKAN,False
Samp21_bcGQNG,False
Samp21_bcBOGA,False
Samp21_bcCYJV,False
Samp21_bcFSDG,False
Samp21_bcBVYR,False
Samp21_bcAMLE,False
Samp21_bcDFZV,False
Samp21_bcDGPQ,False
Samp21_bcFCCL,False
Samp21_bcCWPT,False
Samp21_bcCIPD,False
Samp21_bcGCTJ,False
Samp21_bcHFDJ,False
Samp21_bcEQNC,False
Samp21_bcGYZF,False
Samp21_bcBEIM,False
Samp21_bcEMXS,False
Samp21_bcDEFX,False
Samp21_bcBIKM,False
Samp21_bcBOOX,False
Samp21_bcENTX,False
Samp21_bcELFM,False
Samp21_bcCXDV,False
Samp21_bcFFLC,False
Samp21_bcABZY,False
Samp21_bcDFLH,False
Samp21_bcGIXN,False
Samp21_bcBPHS,False
Samp21_bcEHZW,False
Samp21_bcHLIP,False
Samp21_bcAIEA,False
Samp21_bcCBXM,False
Samp21_bcATCT,False
Samp21_bcBBYM,False
Samp21_bcDLGF,False
Samp21_bcAYPM,False
Samp21_bcDUVJ,False
Samp21_bcFNJG,False
Samp21_bcHFMY,False
Samp21_bcDYNH,False
Samp21_bcHBBV,False
Samp21_bcHYUU,False
Samp21_bcHLUE,False
Samp21_bcBJAA,False
Samp21_bcFZUF,False
Samp21_bcGUZD,False
Samp21_bcDJWB,False
Samp21_bcGCXX,False
Samp21_bcFTPX,False
Samp21_bcFHCL,False
Samp21_bcHVVR,False
Samp21_bcCVFZ,False
Samp21_bcEWUQ,False
Samp21_bcGTWQ,False
Samp21_bcFPFI,False
Samp21_bcENBY,False
Samp21_bcGIUS,False
Samp21_bcFDTA,False
Samp21_bcBOPY,False
Samp21_bcEQWR,False
Samp21_bcCUCO,False
Samp21_bcGXFL,False
Samp21_bcIACU,False
Samp21_bcCCUT,False
Samp21_bcBJTM,False
Samp21_bcBRMF,False
Samp21_bcCVBL,False
Samp21_bcIHTM,False
Samp21_bcECLS,False
Samp21_bcGYSM,False
Samp21_bcHXMQ,False
Samp21_bcAMUC,False
Samp21_bcCPPS,False
Samp21_bcAPND,False
Samp21_bcCWGB,False
Samp21_bcFXED,False
Samp21_bcEGLD,False
Samp21_bcHPHN,False
Samp21_bcHSQD,False
Samp21_bcAXZG,False
Samp21_bcFEXJ,False
Samp21_bcARIO,False
Samp21_bcDLMQ,False
Samp22_bcGNSC,False
Samp22_bcASBM,False
Samp22_bcBQNQ,False
Samp22_bcBWBH,False
Samp22_bcCQZF,False
Samp22_bcCKJS,False
Samp22_bcBIHP,False
Samp22_bcGFJL,False
Samp22_bcIIUZ,False
Samp22_bcHANM,False
Samp22_bcDCIL,False
Samp22_bcGHPT,False
Samp22_bcHRIT,False
Samp22_bcHCNK,False
Samp22_bcHLDO,False
Samp22_bcGREE,False
Samp22_bcGAHY,False
Samp22_bcCYUN,False
Samp22_bcIAXC,False
Samp22_bcANJH,False
Samp22_bcCLKL,False
Samp22_bcIBTS,False
Samp22_bcCYPO,False
Samp22_bcEAYW,False
Samp22_bcEUNN,False
Samp22_bcHSCA,False
Samp22_bcAJTF,False
Samp22_bcFYLE,False
Samp22_bcBUIX,False
Samp22_bcBCDC,False
Samp22_bcAXSC,False
Samp22_bcBMWC,False
Samp22_bcGREK,False
Samp22_bcHLII,False
Samp22_bcFRZY,False
Samp22_bcIFUV,False
Samp22_bcESWM,False
Samp22_bcDAEH,False
Samp22_bcHOOY,False
Samp22_bcFXDF,False
Samp22_bcBKZR,False
Samp22_bcDFSW,False
Samp22_bcBEKJ,False
Samp22_bcFVWS,False
Samp22_bcCSNO,False
Samp22_bcGDPD,False
Samp22_bcDREB,False
Samp22_bcHLMW,False
Samp22_bcCPLG,False
Samp22_bcFQPO,False
Samp22_bcBWYH,False
Samp22_bcBWAB,False
Samp22_bcCYGS,False
Samp22_bcEPFO,False
Samp22_bcFVXD,False
Samp22_bcEJCF,False
Samp22_bcAZFH,False
Samp22_bcBQIR,False
Samp22_bcEBNW,False
Samp22_bcAFWZ,False
Samp22_bcAUYG,False
Samp22_bcIJZZ,False
Samp22_bcGQCN,False
Samp22_bcIEBD,False
Samp22_bcGKRD,False
Samp22_bcCRRU,False
Samp22_bcGHYY,False
Samp22_bcBJCG,False
Samp22_bcFKPV,False
Samp22_bcCLGO,False
Samp22_bcIFHJ,False
Samp22_bcEFYS,False
Samp22_bcCZHG,False
Samp22_bcHWTV,False
Samp22_bcAVGE,False
Samp22_bcBJDJ,False
Samp22_bcCNAT,False
Samp22_bcEZIB,False
Samp22_bcEGXH,False
Samp22_bcAKRK,False
Samp22_bcHDWJ,False
Samp22_bcFTMP,False
Samp22_bcBXAP,False
Samp22_bcHJAH,False
Samp22_bcBVOL,False
Samp22_bcETWD,False
Samp22_bcHWRX,False
Samp22_bcHNYJ,False
Samp22_bcGAHM,False
Samp22_bcEMKZ,False
Samp22_bcFPYX,False
Samp22_bcBSHX,False
Samp22_bcGEUV,False
Samp22_bcAUFO,False
Samp22_bcCCSR,False
Samp22_bcCJQP,False
Samp22_bcGKHO,False
Samp22_bcGHKL,False
Samp22_bcFZAP,False
Samp22_bcETAX,False
Samp22_bcAVGW,False
Samp22_bcCMKF,False
Samp22_bcEQHT,False
Samp22_bcFTFP,False
Samp22_bcHEBC,False
Samp22_bcHXCK,False
Samp22_bcIDCP,False
Samp22_bcGTEC,False
Samp22_bcIIVW,False
Samp22_bcIEUW,False
Samp22_bcENJU,False
Samp22_bcBDBP,False
Samp22_bcEKIR,False
Samp22_bcCCHJ,False
Samp22_bcAVHH,False
Samp22_bcHCZR,False
Samp22_bcHCBA,False
Samp22_bcGZJE,False
Samp22_bcEPVR,False
Samp22_bcHHCA,False
Samp22_bcHZEU,False
Samp22_bcGVPQ,False
Samp22_bcGANC,False
Samp22_bcFRHZ,False
Samp22_bcCNJU,False
Samp22_bcEVWQ,False
Samp22_bcHCHY,False
Samp22_bcAPMS,False
Samp22_bcHDFM,False
Samp22_bcEAOH,False
Samp22_bcGHNX,False
Samp22_bcAKYM,False
Samp22_bcHAVS,False
Samp22_bcEUJU,False
Samp22_bcEOUV,False
Samp22_bcBJPC,False
Samp22_bcADFM,False
Samp22_bcCXBC,False
Samp22_bcBHST,False
Samp22_bcHBOD,False
Samp22_bcCYMT,False
Samp22_bcGCKU,False
Samp22_bcIFNC,False
Samp22_bcCEYK,False
Samp22_bcDCTY,False
Samp22_bcCPZD,False
Samp22_bcDMWE,False
Samp22_bcFXBI,False
Samp22_bcCZTD,False
Samp22_bcAPOP,False
Samp22_bcEVXF,False
Samp22_bcDWDW,False
Samp22_bcDXDW,False
Samp22_bcDXLH,False
Samp22_bcDGRE,False
Samp22_bcDWES,False
Samp22_bcAXJL,False
Samp22_bcCXPY,False
Samp22_bcDDVA,False
Samp22_bcDKJP,False
Samp22_bcEZRD,False
Samp22_bcFPGE,False
Samp22_bcESTJ,False
Samp22_bcFMJN,False
Samp22_bcHXUM,False
Samp22_bcCXDP,False
Samp22_bcFQNQ,False
Samp22_bcHQEM,False
Samp22_bcGFEA,False
Samp22_bcIJXX,False
Samp22_bcATVS,False
Samp22_bcFQCW,False
Samp22_bcHOTS,False
Samp22_bcCXNO,False
Samp22_bcBQWE,False
Samp22_bcCRVK,False
Samp22_bcDFWE,False
Samp22_bcCAMW,False
Samp22_bcHJIQ,False
Samp22_bcDPPX,False
Samp22_bcGXOZ,False
Samp22_bcBCBR,False
Samp22_bcHGBY,False
Samp22_bcALYK,False
Samp22_bcHTLR,False
Samp22_bcESOR,False
Samp22_bcBHRL,False
Samp22_bcANEG,False
Samp22_bcDDVU,False
Samp22_bcARHL,False
Samp22_bcCTXJ,False
Samp22_bcIFUP,False
Samp22_bcGRXF,False
Samp22_bcBCFO,False
Samp22_bcHWXD,False
Samp22_bcGCRT,False
Samp22_bcHCAE,False
Samp22_bcHHQT,False
Samp22_bcCHQL,False
Samp22_bcAEQL,False
Samp22_bcAOVS,False
Samp22_bcASID,False
Samp22_bcHDSM,False
Samp22_bcAWPN,False
Samp22_bcHURA,False
Samp22_bcCZWF,False
Samp22_bcFKUE,False
Samp22_bcALVS,False
Samp22_bcDCVK,False
Samp22_bcCYSF,False
Samp22_bcFRZE,False
Samp22_bcGQHA,False
Samp22_bcAAFP,False
Samp22_bcGCGC,False
Samp22_bcIAJD,False
Samp22_bcDMBU,False
Samp22_bcASKG,False
Samp22_bcBDGJ,False
Samp22_bcHZIL,False
Samp22_bcDXJI,False
Samp22_bcGYZP,False
Samp22_bcHMYA,False
Samp22_bcDARP,False
Samp22_bcDIJK,False
Samp22_bcDEGA,False
Samp22_bcIBLM,False
Samp22_bcEBLA,False
Samp22_bcFMSL,False
Samp22_bcFAJO,False
Samp22_bcFQJU,False
Samp22_bcDZWM,False
Samp22_bcIERK,False
Samp22_bcGIMZ,False
Samp22_bcEPQE,False
Samp22_bcGZCR,False
Samp22_bcFXIV,False
Samp22_bcGJFQ,False
Samp22_bcCFFJ,False
Samp22_bcEGRB,False
Samp22_bcFZTW,False
Samp22_bcELWU,False
Samp22_bcHHHO,False
Samp22_bcFEYU,False
Samp22_bcHGZB,False
Samp22_bcFOJA,False
Samp22_bcDDRG,False
Samp22_bcBHKN,False
Samp22_bcENMM,False
Samp22_bcGDBL,False
Samp22_bcFYNH,False
Samp22_bcDGQK,False
Samp22_bcBFSM,False
Samp22_bcCXAO,False
Samp22_bcIGDO,False
Samp22_bcAFQA,False
Samp22_bcDXRW,False
Samp22_bcHMLY,False
Samp22_bcFIGX,False
Samp22_bcGKVH,False
Samp22_bcFNFN,False
Samp22_bcGIYD,False
Samp22_bcHVDB,False
Samp22_bcHQFZ,False
Samp22_bcDQUD,False
Samp22_bcDCPP,False
Samp22_bcBSTS,False
Samp22_bcEQWJ,False
Samp22_bcFQYM,False
Samp22_bcBPAN,False
Samp22_bcGWSD,False
Samp22_bcEBCI,False
Samp22_bcHQZX,False
Samp22_bcFVTG,False
Samp22_bcBIPS,False
Samp22_bcICAR,False
Samp22_bcGPRY,False
Samp22_bcFAAL,False
Samp22_bcEZHL,False
Samp22_bcDFFU,False
Samp22_bcAPDC,False
Samp22_bcHKOE,False
Samp22_bcHNOH,False
Samp22_bcEILM,False
Samp22_bcETME,False
Samp22_bcDLXJ,False
Samp22_bcGDCE,False
Samp22_bcGELZ,False
Samp22_bcFXUM,False
Samp22_bcGVEE,False
Samp22_bcCPGN,False
Samp22_bcDWHS,False
Samp22_bcEGAM,False
Samp22_bcDTGH,False
Samp22_bcAXLU,False
Samp22_bcGNVF,False
Samp22_bcERNB,False
Samp22_bcCXZX,False
Samp22_bcDVDQ,False
Samp22_bcAJQL,False
Samp22_bcFGML,False
Samp22_bcHUTT,False
Samp22_bcADEE,False
Samp22_bcHERR,False
Samp22_bcGXOU,False
Samp22_bcHSXW,False
Samp22_bcEZFU,False
Samp22_bcAESS,False
Samp22_bcCDPR,False
Samp22_bcFDLU,False
Samp22_bcGSYS,False
Samp22_bcEAHF,False
Samp22_bcBQDQ,False
Samp22_bcBTXP,False
Samp22_bcESXJ,False
Samp22_bcALGH,False
Samp22_bcFLZS,False
Samp22_bcGZIR,False
Samp22_bcGABA,False
Samp22_bcEMFP,False
Samp22_bcDERA,False
Samp22_bcDWBG,False
Samp22_bcEGRE,False
Samp22_bcAUTR,False
Samp22_bcIEXA,False
Samp22_bcFWQB,False
Samp22_bcALKI,False
Samp22_bcHRJI,False
Samp22_bcFREQ,False
Samp22_bcBNTN,False
Samp22_bcGWAW,False
Samp22_bcHEMU,False
Samp22_bcHXRX,False
Samp22_bcEHKT,False
Samp22_bcHXSJ,False
Samp22_bcDYUM,False
Samp22_bcGZXX,False
Samp22_bcEIQJ,False
Samp22_bcHBFE,False
Samp22_bcELCR,False
Samp22_bcEYRE,False
Samp22_bcIFOZ,False
Samp22_bcFKFR,False
Samp22_bcAYRV,False
Samp22_bcBVAS,False
Samp22_bcENAS,False
Samp22_bcEIUT,False
Samp22_bcHWWK,False
Samp22_bcHJNI,False
Samp22_bcCPVG,False
Samp22_bcFQWH,False
Samp22_bcFALV,False
Samp22_bcGJNF,False
Samp22_bcCODF,False
Samp22_bcEQEQ,False
Samp22_bcCAZY,False
Samp22_bcDDSC,False
Samp22_bcCUII,False
Samp22_bcDQLW,False
Samp22_bcACYI,False
Samp22_bcCBXO,False
Samp22_bcAFPM,False
Samp22_bcBEKF,False
Samp22_bcHMCW,False
Samp22_bcFOTA,False
Samp22_bcCGYN,False
Samp22_bcBGAM,False
Samp22_bcAXMM,False
Samp22_bcCYIO,False
Samp22_bcAJHV,False
Samp22_bcETVB,False
Samp22_bcFEUL,False
Samp22_bcHMYK,False
Samp22_bcFPPL,False
Samp22_bcDUDM,False
Samp22_bcHZSN,False
Samp22_bcDSTL,False
Samp22_bcDJKC,False
Samp22_bcFWVV,False
Samp22_bcFUTH,False
Samp22_bcHTQJ,False
Samp22_bcBUBG,False
Samp22_bcDJZU,False
Samp22_bcDOIA,False
Samp22_bcEFRZ,False
Samp22_bcAUVX,False
Samp22_bcANNE,False
Samp22_bcFIMQ,False
Samp22_bcFJRW,False
Samp22_bcHOWW,False
Samp22_bcIFPO,False
Samp22_bcFKIU,False
Samp22_bcAHPO,False
Samp22_bcBBTM,False
Samp22_bcBVGZ,False
Samp22_bcFURQ,False
Samp22_bcFKKK,False
Samp22_bcHLKR,False
Samp22_bcBLWF,False
Samp22_bcCSCF,False
Samp22_bcDUAU,False
Samp22_bcBNOD,False
Samp22_bcHEWS,False
Samp22_bcGMNE,False
Samp22_bcGCRF,False
Samp22_bcAHFG,False
Samp22_bcHVDA,False
Samp22_bcIABM,False
Samp22_bcHCPP,False
Samp22_bcGCCT,False
Samp22_bcABFM,False
Samp22_bcEBNT,False
Samp22_bcGRHO,False
Samp22_bcFNBO,False
Samp22_bcFKTK,False
Samp22_bcEYOG,False
Samp22_bcDXRG,False
Samp22_bcBMYY,True
Samp22_bcDWPC,False
Samp22_bcBRDL,False
Samp22_bcCMXA,False
Samp22_bcGNCZ,True
Samp22_bcEJKZ,False
Samp22_bcBJJV,True
Samp22_bcFXEK,False
Samp22_bcFQRS,False
Samp22_bcHMAG,False
Samp22_bcEGHR,False
Samp22_bcDFZI,False
Samp22_bcHVEG,True
Samp22_bcFUHB,False
Samp22_bcGIWC,False
Samp22_bcBNYI,False
Samp22_bcEVXQ,False
Samp22_bcCBXE,False
Samp22_bcGMXE,True
Samp22_bcGIIA,False
Samp22_bcGGLJ,True
Samp22_bcFDJE,False
Samp22_bcCUSP,True
Samp22_bcETRS,False
Samp22_bcHZGW,True
Samp22_bcEWCQ,False
Samp22_bcGSUC,False
Samp22_bcHLVG,False
Samp22_bcEANV,True
Samp22_bcHNYN,False
Samp22_bcHLOQ,False
Samp22_bcBXIT,False
Samp22_bcAFGO,False
Samp22_bcDQMT,True
Samp22_bcDIXO,False
Samp22_bcCSKZ,False
Samp22_bcGONC,False
Samp22_bcEDDM,False
Samp22_bcGNUL,False
Samp22_bcABNZ,False
Samp22_bcGUKF,False
Samp22_bcHDAM,False
Samp22_bcBNNW,True
Samp22_bcEWIL,False
Samp22_bcHBJQ,False
Samp22_bcGJKT,False
Samp22_bcAHLT,False
Samp22_bcARFS,True
Samp22_bcAERK,False
Samp22_bcDYAH,False
Samp22_bcDRFO,False
Samp22_bcEXXM,False
Samp22_bcBBQR,False
Samp22_bcEUFI,False
Samp22_bcFCOV,False
Samp22_bcFAIL,False
Samp22_bcAUQM,False
Samp22_bcEVVD,False
Samp22_bcEXZU,False
Samp22_bcHGWC,False
Samp22_bcICCS,False
Samp22_bcEXYY,False
Samp22_bcFEXR,True
Samp22_bcAJOK,False
Samp22_bcHCVC,False
Samp22_bcGVUY,False
Samp22_bcBACN,False
Samp22_bcHNAU,False
Samp22_bcAQRP,False
Samp22_bcEMQZ,False
Samp22_bcEVFK,False
Samp22_bcGLXY,False
Samp22_bcGCKG,False
Samp22_bcEBRS,False
Samp22_bcIEJU,False
Samp22_bcFDVW,False
Samp22_bcGRUA,False
Samp22_bcHWZM,False
Samp22_bcFOER,False
Samp22_bcEZPS,False
Samp22_bcFZYL,False
Samp22_bcCYAK,False
Samp22_bcGRBU,False
Samp22_bcCKMG,False
Samp22_bcCQYR,False
Samp22_bcEVDA,True
Samp22_bcDJZG,False
Samp22_bcDMYJ,True
Samp22_bcFZLG,False
Samp22_bcEYME,False
Samp22_bcEYDC,False
Samp22_bcHHDL,True
Samp22_bcHISL,False
Samp22_bcCQNV,False
Samp22_bcHMCP,False
